#EventID|Time|Latitude|Longitude|Depth/km|Author|Catalog|Contributor|ContributorID|MagType|Magnitude|MagAuthor|EventLocationName
usp000hqum|2010-12-12T12:08:57.960|32.344|69.661|53.6|us|us|us|usp000hqum|mb|5|us|9 km ENE of Wana, Pakistan
usp000hque|2010-12-12T05:58:42.830|-5.558|149.847|35|us|us|us|usp000hque|mb|5|us|32 km W of Kimbe, Papua New Guinea
usp000hqtr|2010-12-11T22:11:06.350|-3.456|146.016|14.9|us|us|us|usp000hqtr|mwc|5.1|gcmt|196 km N of Madang, Papua New Guinea
usp000hqt9|2010-12-11T17:13:32.120|-25.311|-176.314|23.5|us|us|us|usp000hqt9|mb|5|us|south of the Fiji Islands
usp000hqt8|2010-12-11T15:34:30.290|30.424|69.462|28|us|us|us|usp000hqt8|mwc|5|gcmt|58 km N of Barkhan, Pakistan
usp000hqt7|2010-12-11T14:06:25.480|11.927|43.983|10|us|us|us|usp000hqt7|mwc|5|gcmt|75 km E of Obock, Djibouti
usp000hqt3|2010-12-11T13:43:20.570|-21.811|-179.353|601.2|us|us|us|usp000hqt3|mwb|5.6|us|Fiji region
usp000hqsu|2010-12-11T07:58:43.170|0.257|122.031|210|us|us|us|usp000hqsu|mb|5.1|us|118 km WSW of Gorontalo, Indonesia
usp000hqst|2010-12-11T07:23:17.550|-6.064|148.554|76.6|us|us|us|usp000hqst|mwc|5.1|gcmt|95 km NE of Finschhafen, Papua New Guinea
usp000hqrv|2010-12-10T17:48:21.500|23.863|-45.733|10|us|us|us|usp000hqrv|mwc|5.5|gcmt|northern Mid-Atlantic Ridge
usp000hqrh|2010-12-10T10:13:43.410|-37.372|78.078|10|us|us|us|usp000hqrh|mwc|5.2|gcmt|Mid-Indian Ridge
usp000hqrf|2010-12-10T09:23:08.680|-20.317|-177.961|558.2|us|us|us|usp000hqrf|mwc|5.2|gcmt|Fiji region
usp000hqr4|2010-12-09T23:17:32.990|31.53|70.083|14.1|us|us|us|usp000hqr4|mwc|5.4|gcmt|56 km SW of Kulachi, Pakistan
usp000hqq9|2010-12-09T04:04:06.540|-7.148|125.124|537.5|us|us|us|usp000hqq9|mb|5|us|161 km N of Likisá, Timor Leste
usp000hqpj|2010-12-08T17:18:58.350|-19.862|-174.413|17.8|us|us|us|usp000hqpj|mb|5.1|us|8 km SW of Pangai, Tonga
usp000hqpa|2010-12-08T15:31:05.820|-6.686|129.898|171.9|us|us|us|usp000hqpa|mwb|5.5|us|Banda Sea
usp000hqp9|2010-12-08T14:41:25.670|-22.468|-176.291|146.2|us|us|us|usp000hqp9|mb|5.2|us|182 km SW of Vaini, Tonga
usp000hqp0|2010-12-08T11:09:24.860|-30.993|-177.78|26.1|us|us|us|usp000hqp0|mwc|5|gcmt|Kermadec Islands, New Zealand
usp000hqnq|2010-12-08T09:18:47.610|-32.255|-179.532|36.9|us|us|us|usp000hqnq|mwc|5.4|gcmt|south of the Kermadec Islands
usp000hqnn|2010-12-08T08:21:33.530|39.358|72.86|10|us|us|us|usp000hqnn|mwc|5.5|gcmt|55 km ESE of Kyzyl-Eshme, Kyrgyzstan
usp000hqnh|2010-12-08T06:47:15.880|7.481|126.505|53.1|us|us|us|usp000hqnh|mwc|5.9|us|6 km NW of San Luis, Philippines
usp000hqnc|2010-12-08T05:08:07.540|-20.854|-175.415|59|us|us|us|usp000hqnc|mb|5|us|38 km NW of Nuku‘alofa, Tonga
usp000hqmx|2010-12-07T22:27:11.960|-15.19|-173.93|48.1|us|us|us|usp000hqmx|mb|5.3|us|85 km N of Hihifo, Tonga
usp000hqk2|2010-12-06T07:56:14.760|-3.781|100.16|35|us|us|us|usp000hqk2|mwc|5.1|gcmt|233 km W of Bengkulu, Indonesia
usp000hqjt|2010-12-06T01:55:38.300|-8.912|127.081|22.6|us|us|us|usp000hqjt|mwc|5.1|gcmt|44 km SSE of Lospalos, Timor Leste
usp000hqjh|2010-12-05T21:44:35.820|-36.231|-100.826|12.7|us|us|us|usp000hqjh|mwb|5.9|us|southeast of Easter Island
usp000hqhd|2010-12-04T23:56:23.590|25.433|-109.904|11.7|us|us|us|usp000hqhd|mwc|5|gcmt|69 km WSW of Campo Pesquero el Colorado, Mexico
usp000hqgf|2010-12-04T12:55:11.370|-6.409|130.473|119.4|us|us|us|usp000hqgf|mwb|5.4|us|266 km WSW of Tual, Indonesia
usp000hqgb|2010-12-04T08:28:12.140|-5.836|153.484|39.7|us|us|us|usp000hqgb|mb|5.1|us|213 km SE of Kokopo, Papua New Guinea
usp000hqf0|2010-12-03T06:30:53.960|-18.22|-175.257|221.4|us|us|us|usp000hqf0|mwc|5.2|gcmt|142 km WNW of Neiafu, Tonga
usp000hqdx|2010-12-02T03:12:09.820|-6.001|149.977|33|us|us|us|usp000hqdx|mwb|6.6|us|52 km ENE of Kandrian, Papua New Guinea
usp000hqdv|2010-12-02T02:51:34.640|-5.711|153.61|9.2|us|us|us|usp000hqdv|mwc|5.2|gcmt|212 km SE of Kokopo, Papua New Guinea
usp000hqd4|2010-12-01T16:01:27.440|-15.888|-178.956|15.2|us|us|us|usp000hqd4|mwc|6.1|us|189 km ENE of Labasa, Fiji
usp000hqcd|2010-12-01T00:50:21.730|2.689|99.041|160.1|us|us|us|usp000hqcd|mwc|5.6|gcmt|12 km ENE of Parapat, Indonesia
usp000hqcc|2010-12-01T00:09:45.330|-22.717|-174.858|57.4|us|us|us|usp000hqcc|mb|5.1|us|153 km S of ‘Ohonua, Tonga
usp000hqc6|2010-11-30T21:19:44.360|-4.099|79.822|10|us|us|us|usp000hqc6|mwc|5.3|gcmt|South Indian Ocean
usp000hqbp|2010-11-30T14:32:30.580|-28.243|-13.177|10|us|us|us|usp000hqbp|mwc|5.1|gcmt|southern Mid-Atlantic Ridge
usp000hqb2|2010-11-30T08:39:56.920|29.775|90.329|10|us|us|us|usp000hqb2|mwc|5.3|gcmt|42 km WSW of Dêqên, China
usp000hqax|2010-11-30T05:17:07.510|-21.27|-178.87|589.5|us|us|us|usp000hqax|mb|5.1|us|Fiji region
usp000hqaw|2010-11-30T03:24:40.180|28.349|139.187|470|us|us|us|usp000hqaw|mwc|6.8|us|Bonin Islands, Japan region
usp000hqan|2010-11-30T00:49:39.720|-17.738|-174.716|173.1|us|us|us|usp000hqan|mwc|5.2|gcmt|127 km NW of Neiafu, Tonga
usp000hqaf|2010-11-29T20:11:50.070|-16.66|-174.219|115.5|us|us|us|usp000hqaf|mwc|5.1|gcmt|90 km SSW of Hihifo, Tonga
usp000hqae|2010-11-29T19:57:53.880|-24.012|-66.712|182.1|us|us|us|usp000hqae|mwc|5.2|gcmt|46 km WNW of San Antonio de los Cobres, Argentina
gcmtc201011291847a|2010-11-29T18:47:12.000|1.25|-28.75|10|us|gcmt|us|gcmtc201011291847a|mwc|5|us|central Mid-Atlantic Ridge
usp000hq9n|2010-11-29T01:37:12.690|-17.901|-13.715|10|us|us|us|usp000hq9n|mwc|5|gcmt|southern Mid-Atlantic Ridge
usp000hq9e|2010-11-28T19:45:18.830|-6.558|130.532|94.8|us|us|us|usp000hq9e|mwc|5|gcmt|266 km WSW of Tual, Indonesia
usp000hq98|2010-11-28T17:03:18.790|1.371|-101.153|10|us|us|us|usp000hq98|mwc|5|gcmt|Galapagos Triple Junction region
usp000hq97|2010-11-28T16:47:39.360|-24.072|178.987|549.4|us|us|us|usp000hq97|mb|5.1|us|south of the Fiji Islands
usp000hq8y|2010-11-28T14:49:22.920|-14.76|-71.429|113.8|us|us|us|usp000hq8y|mwc|5|gcmt|3 km NNW of Yauri, Peru
usp000hq8g|2010-11-28T08:19:45.000|-34.672|-72.043|41.9|guc|us|us|usp000hq8g|mwb|5.3|us|62 km W of Santa Cruz, Chile
usp000hq7k|2010-11-27T20:48:37.390|3.849|127.863|108.1|us|us|us|usp000hq7k|mwc|5.2|gcmt|Pulau-Pulau Talaud, Indonesia
usp000hq7a|2010-11-27T18:11:13.520|3.862|128.071|58.7|us|us|us|usp000hq7a|mwb|5.7|us|236 km N of Tobelo, Indonesia
usp000hq6a|2010-11-27T02:44:52.690|10.293|-43.128|10|us|us|us|usp000hq6a|mwc|5.7|gcmt|northern Mid-Atlantic Ridge
usp000hq5x|2010-11-26T22:12:28.560|-2.622|129.258|28.4|us|us|us|usp000hq5x|mwc|5.1|gcmt|87 km NNE of Amahai, Indonesia
usp000hq5d|2010-11-26T17:36:11.790|-3.369|131.014|14|us|us|us|usp000hq5d|mwb|5.8|us|232 km E of Amahai, Indonesia
usp000hq56|2010-11-26T13:01:52.660|10.9|-43.72|10|us|us|us|usp000hq56|mwc|5.4|gcmt|northern Mid-Atlantic Ridge
usp000hq53|2010-11-26T12:33:42.270|28.063|52.564|9|us|us|us|usp000hq53|mwc|5.5|gcmt|64 km NNW of Mohr, Iran
usp000hq45|2010-11-26T01:22:25.400|20.162|121.408|28.1|us|us|us|usp000hq45|mwc|5.2|gcmt|Batan Islands region, Philippines
usp000hq3m|2010-11-25T16:15:33.910|-22.742|171.449|58.1|us|us|us|usp000hq3m|mwc|5|gcmt|southeast of the Loyalty Islands
usp000hq36|2010-11-25T09:27:31.240|38.275|73.036|102.6|us|us|us|usp000hq36|mwc|5|gcmt|82 km W of Murghob, Tajikistan
usp000hq2x|2010-11-25T04:54:46.000|-25.06|-69.793|28.7|guc|us|us|usp000hq2x|mb|5|us|79 km ENE of Taltal, Chile
usp000hq2w|2010-11-25T04:19:41.390|0.443|-79.92|43.1|us|us|us|usp000hq2w|mwc|5.4|gcmt|21 km SSE of Muisne, Ecuador
usp000hq2j|2010-11-25T00:26:18.820|-20.696|-177.767|470.4|us|us|us|usp000hq2j|mwc|5.1|gcmt|270 km W of Haveluloto, Tonga
usp000hq2c|2010-11-24T22:08:34.710|-14.861|-71.715|37.5|us|us|us|usp000hq2c|mwc|5.1|gcmt|20 km WSW of Coporaque, Peru
usp000hq24|2010-11-24T18:35:54.550|-24.381|179.927|502.6|us|us|us|usp000hq24|mwc|5.3|gcmt|south of the Fiji Islands
usp000hq23|2010-11-24T17:48:53.560|-15.612|167.758|136.8|us|us|us|usp000hq23|mwc|5|gcmt|63 km NE of Norsup, Vanuatu
usp000hq1t|2010-11-24T14:01:18.960|16.418|-98.628|22.9|us|us|us|usp000hq1t|mb|5|us|11 km W of San Nicolás, Mexico
usp000hq1q|2010-11-24T12:34:16.740|-18.98|169.353|248.3|us|us|us|usp000hq1q|mwc|5.2|gcmt|62 km N of Isangel, Vanuatu
usp000hq1n|2010-11-24T11:59:40.610|11.966|143.576|35|us|us|us|usp000hq1n|mwc|5.2|gcmt|186 km SW of Merizo Village, Guam
usp000hq1m|2010-11-24T11:09:11.650|36.202|140.804|38.8|us|us|us|usp000hq1m|mwc|5|gcmt|23 km ESE of ?arai, Japan
usp000hq1d|2010-11-24T08:38:28.710|-6.167|130.624|128.7|us|us|us|usp000hq1d|mb|5|us|243 km WSW of Tual, Indonesia
usp000hq19|2010-11-24T06:03:02.480|11.893|143.492|35|us|us|us|usp000hq19|mb|5.1|us|198 km SW of Merizo Village, Guam
usp000hq15|2010-11-24T04:09:39.930|11.899|143.593|35.9|us|us|us|usp000hq15|mwc|5.1|gcmt|191 km SW of Merizo Village, Guam
usp000hq0h|2010-11-23T20:23:07.650|-22.69|-174.945|10|us|us|us|usp000hq0h|mwc|5|gcmt|150 km S of ‘Ohonua, Tonga
usp000hq00|2010-11-23T09:01:06.860|-5.959|148.966|68|us|us|us|usp000hq00|mwc|6.1|us|69 km WNW of Kandrian, Papua New Guinea
usp000hpzm|2010-11-23T00:38:20.910|-15.54|-172.8|35|us|us|us|usp000hpzm|mb|5|us|116 km ENE of Hihifo, Tonga
usp000hpz7|2010-11-22T16:18:43.440|-33.625|-178.918|10|us|us|us|usp000hpz7|mwb|5.9|us|
usp000hpyx|2010-11-22T14:12:56.950|-18.745|169.28|239.9|us|us|us|usp000hpyx|mwc|5.1|gcmt|88 km N of Isangel, Vanuatu
usp000hpyf|2010-11-22T05:09:51.690|8.132|-39.396|10|us|us|us|usp000hpyf|mwc|5.3|gcmt|central Mid-Atlantic Ridge
usp000hpya|2010-11-21T22:51:41.230|6.443|95.739|264|us|us|us|usp000hpya|mwc|5|gcmt|77 km NE of Sabang, Indonesia
usp000hpxr|2010-11-21T12:31:45.400|23.827|121.658|47|us|us|us|usp000hpxr|mwb|5.6|us|17 km SSE of Hualien City, Taiwan
usp000hpxg|2010-11-21T08:25:54.270|-34.869|-108.793|10|us|us|us|usp000hpxg|mwc|5.1|gcmt|southern East Pacific Rise
usp000hpwp|2010-11-20T20:40:23.390|-20.483|-173.982|10|us|us|us|usp000hpwp|mb|5.1|us|83 km SSE of Pangai, Tonga
usp000hpw1|2010-11-20T06:12:03.710|-17.189|168.496|239.6|us|us|us|usp000hpw1|mwc|5.3|gcmt|63 km NNE of Port-Vila, Vanuatu
usp000hpvs|2010-11-20T02:09:33.860|-37.958|-73.688|30.5|us|us|us|usp000hpvs|mb|5.2|us|31 km SW of Cañete, Chile
usp000hpvg|2010-11-19T21:55:15.610|1.181|100.119|213.3|us|us|us|usp000hpvg|mwb|5.7|us|96 km ESE of Padangsidempuan, Indonesia
usp000hpue|2010-11-18T17:33:07.330|-27.683|-178.443|265.9|us|us|us|usp000hpue|mwc|5.1|gcmt|Kermadec Islands region
usp000hpty|2010-11-18T05:05:37.300|-4.933|126.647|23.7|us|us|us|usp000hpty|mwc|5|gcmt|218 km SW of Ambon, Indonesia
usp000hptp|2010-11-18T01:56:53.670|12.009|43.986|10|us|us|us|usp000hptp|mwc|5|gcmt|76 km E of Obock, Djibouti
usp000hptm|2010-11-18T01:31:51.660|-15.684|-74.735|24.7|us|us|us|usp000hptm|mwc|5.1|gcmt|31 km SSW of Acarí, Peru
usp000hpte|2010-11-17T22:33:43.390|-7.52|-13.464|10|us|us|us|usp000hpte|mwc|5.2|gcmt|113 km ENE of Georgetown, Saint Helena
usp000hpt8|2010-11-17T19:38:01.600|-15.692|-74.87|28.8|us|us|us|usp000hpt8|mwc|5.3|gcmt|40 km SW of Acarí, Peru
usp000hpt2|2010-11-17T15:53:31.650|-7.797|129.446|23|us|us|us|usp000hpt2|mwc|5.9|us|281 km ENE of Lospalos, Timor Leste
usp000hpsv|2010-11-17T13:39:24.700|-12.188|165.945|49.4|us|us|us|usp000hpsv|mwc|5.4|gcmt|162 km S of Lata, Solomon Islands
usp000hprz|2010-11-16T20:18:31.110|-27.819|64.554|10|us|us|us|usp000hprz|mwc|5|gcmt|Southwest Indian Ridge
usp000hpry|2010-11-16T20:06:38.690|-5.897|130.7|119.4|us|us|us|usp000hpry|mwb|5.4|us|229 km W of Tual, Indonesia
usp000hprw|2010-11-16T18:44:38.330|-3.005|68.125|10|us|us|us|usp000hprw|mwc|5.5|gcmt|Chagos Archipelago region
usp000hpqn|2010-11-16T02:06:55.290|11.945|43.973|10|us|us|us|usp000hpqn|mb|5.1|us|74 km E of Obock, Djibouti
usp000hpqk|2010-11-16T01:39:42.810|-1.99|139.017|13|us|us|us|usp000hpqk|mwb|5.9|us|191 km WNW of Abepura, Indonesia
usp000hpqd|2010-11-15T20:55:00.280|-3.112|101.266|58.9|us|us|us|usp000hpqd|mb|5|us|117 km S of Sungai Penuh, Indonesia
usp000hppc|2010-11-15T07:36:06.920|11.934|44.001|10|us|us|us|usp000hppc|mb|5|us|77 km E of Obock, Djibouti
usp000hpnp|2010-11-15T00:51:56.020|34.549|70.458|34.1|us|us|us|usp000hpnp|mwc|5.2|gcmt|13 km N of Jal?l?b?d, Afghanistan
usp000hpng|2010-11-14T23:25:34.840|12.121|44.006|10|us|us|us|usp000hpng|mwc|5.1|gcmt|79 km ENE of Obock, Djibouti
usp000hpnd|2010-11-14T22:59:51.690|-22.722|-66.634|197.8|us|us|us|usp000hpnd|mwc|5.1|gcmt|96 km W of Abra Pampa, Argentina
usp000hpna|2010-11-14T22:22:30.110|11.916|43.579|10|us|us|us|usp000hpna|mwc|5.3|gcmt|32 km E of Obock, Djibouti
usp000hpn0|2010-11-14T20:18:03.170|11.916|43.618|10|us|us|us|usp000hpn0|mwc|5.1|gcmt|36 km E of Obock, Djibouti
usp000hpmv|2010-11-14T19:15:44.790|11.983|43.916|10|us|us|us|usp000hpmv|mwc|5|gcmt|68 km E of Obock, Djibouti
usp000hpmu|2010-11-14T19:01:12.750|-16.528|-173.297|10|us|us|us|usp000hpmu|mwc|5.1|gcmt|82 km SE of Hihifo, Tonga
usp000hpmr|2010-11-14T17:39:17.470|11.859|43.977|10|us|us|us|usp000hpmr|mwc|5.2|gcmt|75 km E of Obock, Djibouti
usp000hpmn|2010-11-14T17:17:07.770|11.874|43.74|10|us|us|us|usp000hpmn|mwc|5.1|gcmt|50 km ESE of Obock, Djibouti
usp000hpmm|2010-11-14T17:02:47.690|11.865|43.716|10|us|us|us|usp000hpmm|mwc|5.5|gcmt|47 km ESE of Obock, Djibouti
usp000hpmj|2010-11-14T16:33:18.310|11.886|43.663|10|us|us|us|usp000hpmj|mwc|5|gcmt|41 km ESE of Obock, Djibouti
usp000hpm9|2010-11-14T15:06:30.610|11.906|43.648|11.5|us|us|us|usp000hpm9|mwc|5.2|gcmt|39 km E of Obock, Djibouti
usp000hpm7|2010-11-14T14:55:25.760|12.041|43.797|13|us|us|us|usp000hpm7|mwc|5.4|gcmt|55 km E of Obock, Djibouti
usp000hpm2|2010-11-14T14:33:19.230|11.948|43.821|10|us|us|us|usp000hpm2|mwc|5.3|gcmt|58 km E of Obock, Djibouti
usp000hpm1|2010-11-14T14:27:40.560|11.784|43.691|10|us|us|us|usp000hpm1|mwc|5.1|gcmt|48 km ESE of Obock, Djibouti
usp000hpm0|2010-11-14T14:04:30.780|11.971|43.932|10|us|us|us|usp000hpm0|mwc|5.2|gcmt|70 km E of Obock, Djibouti
usp000hpkz|2010-11-14T13:50:03.550|11.927|43.944|10|us|us|us|usp000hpkz|mwc|5.2|gcmt|71 km E of Obock, Djibouti
usp000hpkq|2010-11-14T12:49:56.110|11.863|43.764|10|us|us|us|usp000hpkq|mwc|5|gcmt|53 km ESE of Obock, Djibouti
usp000hpk8|2010-11-14T11:21:43.070|-0.158|-18.102|10|us|us|us|usp000hpk8|mwc|5.3|gcmt|central Mid-Atlantic Ridge
usp000hpk3|2010-11-14T10:37:47.420|11.94|43.974|10|us|us|us|usp000hpk3|mwc|5.2|gcmt|74 km E of Obock, Djibouti
usp000hpjh|2010-11-14T08:21:21.670|12.023|43.974|10|us|us|us|usp000hpjh|mwc|5.3|gcmt|74 km E of Obock, Djibouti
usp000hpja|2010-11-14T07:38:33.140|11.931|43.991|10|us|us|us|usp000hpja|mwc|5.2|gcmt|76 km E of Obock, Djibouti
usp000hpj8|2010-11-14T07:08:32.160|11.797|43.947|10|us|us|us|usp000hpj8|mwc|5.1|gcmt|74 km ESE of Obock, Djibouti
usp000hpj1|2010-11-14T06:32:27.980|11.984|43.963|10|us|us|us|usp000hpj1|mwb|5.5|us|73 km E of Obock, Djibouti
usp000hphy|2010-11-14T06:10:29.350|34.036|141.373|26.8|us|us|us|usp000hphy|mwc|5|gcmt|156 km SE of Katsuura, Japan
usp000hphj|2010-11-13T23:03:28.310|-6.98|68.087|10|us|us|us|usp000hphj|mwc|5.1|gcmt|Chagos Archipelago region
usp000hpgf|2010-11-13T04:35:39.470|17.874|-68.541|94.6|us|us|us|usp000hpgf|mwc|5.4|gcmt|56 km S of Boca de Yuma, Dominican Republic
usp000hpg1|2010-11-12T21:16:41.540|-30.118|-177.186|6.8|us|us|us|usp000hpg1|mwc|5.3|gcmt|Kermadec Islands, New Zealand
usp000hpfw|2010-11-12T19:01:29.970|-35.958|-102.21|10|us|us|us|usp000hpfw|mwb|5.8|us|southeast of Easter Island
usp000hpfg|2010-11-12T13:08:50.520|24.14|122.493|43.4|us|us|us|usp000hpfg|mwc|5.2|gcmt|62 km SW of Yonakuni, Japan
usp000hpee|2010-11-12T02:14:46.220|-6.553|130.035|168.7|us|us|us|usp000hpee|mwb|5.5|us|Banda Sea
usp000hpe5|2010-11-11T20:29:57.730|-6.276|154.74|36|us|us|us|usp000hpe5|mwc|5.6|gcmt|82 km W of Panguna, Papua New Guinea
usp000hpe2|2010-11-11T20:08:00.870|37.899|27.343|11.8|isk|us|us|usp000hpe2|mwc|5|gcmt|6 km SSW of Selçuk, Turkey
usp000hpdt|2010-11-11T14:56:23.590|11.878|143.642|28.1|us|us|us|usp000hpdt|mb|5.1|us|189 km SW of Merizo Village, Guam
usp000hpd3|2010-11-11T03:34:07.090|1.435|126.421|54.7|us|us|us|usp000hpd3|mwc|5.2|gcmt|128 km WNW of Ternate, Indonesia
usp000hpcw|2010-11-10T23:48:38.970|5.946|-82.571|19.1|us|us|us|usp000hpcw|mwc|5.7|gcmt|233 km S of Punta de Burica, Panama
usp000hpcu|2010-11-10T20:41:01.590|36.746|70.895|252.5|us|us|us|usp000hpcu|mwc|5.2|gcmt|14 km SSE of Jurm, Afghanistan
usp000hpcc|2010-11-10T11:43:47.920|-28.782|-178.436|217.8|us|us|us|usp000hpcc|mwc|5.3|gcmt|Kermadec Islands region
usp000hpc9|2010-11-10T10:30:15.660|14.923|119.868|21|us|us|us|usp000hpc9|mwc|5.5|gcmt|22 km W of San Nicolas, Philippines
usp000hpbv|2010-11-10T03:09:26.840|0.457|126.11|53|us|us|us|usp000hpbv|mwc|5.3|gcmt|146 km WSW of Ternate, Indonesia
usp000hpbq|2010-11-10T01:23:31.000|-36.438|-73.362|7|guc|us|us|usp000hpbq|mwc|5|gcmt|38 km NW of Talcahuano, Chile
usp000hpau|2010-11-09T13:05:07.210|-14.946|-173.671|35|us|us|us|usp000hpau|mwc|5.2|gcmt|112 km N of Hihifo, Tonga
usp000hpas|2010-11-09T12:38:59.620|-7.865|107.206|56.8|us|us|us|usp000hpas|mwc|5.1|gcmt|78 km SSW of Banjar, Indonesia
usp000hpan|2010-11-09T11:16:50.450|-1.735|99.417|27.8|us|us|us|usp000hpan|mwc|5.4|gcmt|135 km SW of Padang, Indonesia
usp000hpad|2010-11-09T07:03:30.360|-8.634|110.026|63|us|us|us|usp000hpad|mwb|5.4|us|80 km SSW of Bambanglipuro, Indonesia
usp000hp9w|2010-11-08T21:40:10.490|-4.176|142.202|115.3|us|us|us|usp000hp9w|mwb|5.4|us|68 km W of Ambunti, Papua New Guinea
usp000hp9j|2010-11-08T12:28:33.160|-17.409|66.073|10|us|us|us|usp000hp9j|mwc|5|gcmt|Mauritius - Reunion region
usp000hp9b|2010-11-08T07:37:08.920|-37.094|78.226|10|us|us|us|usp000hp9b|mwc|5.2|gcmt|Mid-Indian Ridge
usp000hp97|2010-11-08T06:07:58.340|12.704|143.933|10|us|us|us|usp000hp97|mwc|5.2|gcmt|101 km SW of Merizo Village, Guam
usp000hp8q|2010-11-07T19:26:49.430|24.383|141.588|113|us|us|us|usp000hp8q|mwb|5.6|us|Volcano Islands, Japan region
usp000hp72|2010-11-06T12:15:42.750|-18.882|-69.293|108.9|us|us|us|usp000hp72|mwc|5|gcmt|115 km ESE of Arica, Chile
usp000hp69|2010-11-06T02:12:43.640|36.636|87.506|10|us|us|us|usp000hp69|mwc|5.2|gcmt|Xinjiang-Xizang border region
usp000hp57|2010-11-05T16:40:36.920|12.736|123.054|10|us|us|us|usp000hp57|mwc|5.8|gcmt|24 km WSW of Mabiton, Philippines
usp000hp4y|2010-11-05T14:04:30.200|12.859|122.849|20.8|us|us|us|usp000hp4y|mwc|5|gcmt|28 km SSW of San Rafael, Philippines
usp000hp35|2010-11-05T01:17:23.530|-17.618|167.816|35.9|us|us|us|usp000hp35|mb|5.1|us|54 km WNW of Port-Vila, Vanuatu
usp000hp1x|2010-11-04T15:57:03.650|-13.728|166.711|78.3|us|us|us|usp000hp1x|mb|5|us|92 km W of Sola, Vanuatu
usp000hp1g|2010-11-04T12:29:31.350|12.837|-44.845|10|us|us|us|usp000hp1g|mwc|5.4|gcmt|northern Mid-Atlantic Ridge
usp000hp0f|2010-11-04T03:48:40.140|-15.033|167.558|133.4|us|us|us|usp000hp0f|mb|5|us|52 km E of Port-Olry, Vanuatu
usp000hnzg|2010-11-03T23:34:42.480|-20.466|-174.28|18|us|us|us|usp000hnzg|mwc|6.1|us|72 km S of Pangai, Tonga
usp000hnzd|2010-11-03T22:24:51.200|12.748|123.004|56.8|us|us|us|usp000hnzd|mwc|5.1|gcmt|29 km WSW of Mabiton, Philippines
usp000hnz8|2010-11-03T18:00:36.390|12.914|-88.698|45.8|us|us|us|usp000hnz8|mwc|5|gcmt|43 km SSW of Puerto El Triunfo, El Salvador
usp000hnz3|2010-11-03T14:10:26.380|2.532|126.223|62.9|us|us|us|usp000hnz3|mwc|5.3|gcmt|180 km NE of Laikit, Laikit II (Dimembe), Indonesia
usp000hnyy|2010-11-03T11:18:15.570|-4.617|134.071|10|us|us|us|usp000hnyy|mwc|6|us|184 km NE of Tual, Indonesia
usp000hnyv|2010-11-03T10:45:22.350|-13.699|-76.097|37.9|us|us|us|usp000hnyv|mwc|5|gcmt|5 km ENE of Tupac Amaru, Peru
usp000hnyj|2010-11-03T05:11:33.750|-7.601|126.532|36|us|us|us|usp000hnyj|mwc|5|gcmt|97 km N of Baukau, Timor Leste
usp000hnyg|2010-11-03T04:22:28.040|-13.406|-111.942|10|us|us|us|usp000hnyg|mwc|5|gcmt|central East Pacific Rise
usp000hnyb|2010-11-03T03:01:52.110|-6.345|104.058|57.1|us|us|us|usp000hnyb|mwc|5.1|gcmt|167 km SW of Bandar Lampung, Indonesia
usp000hnxu|2010-11-02T23:08:07.100|-19.19|168.56|42.2|us|us|us|usp000hnxu|mwb|5.5|us|85 km WNW of Isangel, Vanuatu
usp000hnxm|2010-11-02T21:30:09.110|36.411|71.207|99.8|us|us|us|usp000hnxm|mb|5.1|us|42 km SW of Ashk?sham, Afghanistan
usp000hnwk|2010-11-02T06:39:55.060|-5.355|151.556|35|us|us|us|usp000hnwk|mwc|5.8|gcmt|136 km SW of Kokopo, Papua New Guinea
usp000hnwa|2010-11-01T23:16:46.700|16.738|-93.793|167.4|unm|us|us|usp000hnwa|mwc|5.6|gcmt|2 km NE of Emiliano Zapata, Mexico
usp000hnvd|2010-11-01T05:16:34.400|-6.37|150.22|8.7|us|us|us|usp000hnvd|mwb|5.5|us|76 km ESE of Kandrian, Papua New Guinea
usp000hnut|2010-10-31T18:49:11.170|-6.291|150.272|10|us|us|us|usp000hnut|mwc|5.1|gcmt|80 km E of Kandrian, Papua New Guinea
usp000hnum|2010-10-31T16:38:49.490|-6.385|150.161|10|us|us|us|usp000hnum|mwc|5.8|gcmt|70 km ESE of Kandrian, Papua New Guinea
usp000hnue|2010-10-31T12:23:39.810|-3.456|100.043|9.4|us|us|us|usp000hnue|mb|5.1|us|215 km SW of Sungai Penuh, Indonesia
usp000hnub|2010-10-31T09:58:10.270|-23.852|179.95|527.2|us|us|us|usp000hnub|mb|5|us|south of the Fiji Islands
usp000hnu9|2010-10-31T07:10:40.570|-33.661|-71.86|29|us|us|us|usp000hnu9|mwc|5.3|gcmt|24 km WSW of San Antonio, Chile
usp000hnth|2010-10-30T19:06:17.880|34.321|141.267|26.3|us|us|us|usp000hnth|mwc|5.2|gcmt|126 km SE of Katsuura, Japan
usp000hnt4|2010-10-30T10:39:24.730|-24.956|179.618|505.6|us|us|us|usp000hnt4|mb|5|us|south of the Fiji Islands
usp000hnrw|2010-10-29T18:05:23.690|-3.423|99.648|5.1|us|us|us|usp000hnrw|mb|5|us|245 km SW of Sungai Penuh, Indonesia
usp000hnrp|2010-10-29T16:30:25.880|23.449|142.867|47.2|us|us|us|usp000hnrp|mb|5.2|us|Volcano Islands, Japan region
